city,date,aqi,quality_level,pm2_5,pm10,so2,co,no2,o3
guangzhou,2023-02-22,60,良,203,34,70,41,7,0.63
guangzhou,2023-02-23,72,良,207,44,84,60,7,0.69
guangzhou,2023-02-24,75,良,248,54,95,57,9,0.81
guangzhou,2023-02-25,41,优,77,28,40,17,5,0.68
guangzhou,2023-02-26,53,良,115,37,52,23,6,0.69
guangzhou,2023-02-27,68,良,170,49,77,48,7,0.72
guangzhou,2023-02-28,63,良,120,35,71,54,8,0.68
guangzhou,2023-03-01,82,良,211,50,93,70,7,0.82
guangzhou,2023-03-01,82,良,213,50,93,70,7,0.82
guangzhou,2023-03-02,68,良,156,49,79,40,7,0.79
guangzhou,2023-03-03,85,良,241,60,104,48,7,0.83
guangzhou,2023-03-04,71,良,172,50,86,44,8,0.83
guangzhou,2023-03-05,73,良,176,45,79,47,7,0.77
guangzhou,2023-03-06,68,良,156,34,73,45,7,0.66
guangzhou,2023-03-07,59,良,99,29,68,56,7,0.62
guangzhou,2023-03-08,61,良,124,33,72,58,6,0.65
guangzhou,2023-03-09,67,良,152,42,83,57,7,0.77
guangzhou,2023-03-10,72,良,185,39,74,43,7,0.67
guangzhou,2023-03-11,58,良,134,32,65,45,6,0.62
guangzhou,2023-03-12,56,良,132,31,63,32,5,0.65
guangzhou,2023-03-13,84,良,250,31,119,21,7,0.56
guangzhou,2023-03-14,87,良,250,46,124,48,7,0.71
guangzhou,2023-03-15,62,良,111,35,74,39,5,0.7
guangzhou,2023-03-16,71,良,211,38,77,46,7,0.77
guangzhou,2023-03-17,57,良,261,30,64,44,6,0.68
guangzhou,2023-03-18,67,良,261,42,75,40,6,0.76
guangzhou,2023-03-19,41,优,118,21,41,24,5,0.63
guangzhou,2023-03-20,40,优,108,19,40,28,5,0.65
guangzhou,2023-03-21,37,优,80,17,37,31,4,0.6
guangzhou,2023-03-22,44,优,103,22,44,31,5,0.64
guangzhou,2023-03-23,43,优,112,22,43,27,5,0.6
guangzhou,2023-03-24,29,优,72,16,29,29,5,0.61
guangzhou,2023-03-25,30,优,70,19,30,33,5,0.78
guangzhou,2023-03-26,12,优,7,5,9,21,4,0.8
guangzhou,2023-03-27,14,优,8,8,12,24,4,0.77
guangzhou,2023-03-28,21,优,13,12,20,28,5,0.79
guangzhou,2023-03-29,19,优,14,11,18,33,4,0.89
guangzhou,2023-03-30,18,优,4,12,17,32,4,1.01
guangzhou,2023-03-31,17,优,3,10,15,31,4,0.93
guangzhou,2023-04-01,31,优,27,21,30,38,4,0.9
guangzhou,2023-04-02,38,优,42,24,38,40,5,0.8
guangzhou,2023-04-03,36,优,121,19,36,30,5,0.69
guangzhou,2023-04-04,32,优,144,18,32,28,4,0.68
guangzhou,2023-04-05,28,优,63,17,28,26,4,0.72
guangzhou,2023-04-06,27,优,39,15,27,23,4,0.72
guangzhou,2023-04-07,26,优,26,9,19,17,5,0.65
guangzhou,2023-04-08,62,良,191,31,75,22,6,0.58
guangzhou,2023-04-09,62,良,118,38,74,35,6,0.67
guangzhou,2023-04-10,57,良,87,32,63,47,5,0.7
guangzhou,2023-04-11,52,良,77,24,54,43,5,0.72
guangzhou,2023-04-12,55,良,83,30,61,45,5,0.8
guangzhou,2023-04-13,49,优,76,28,52,34,5,0.68
guangzhou,2023-04-14,61,良,146,34,72,47,5,0.71
guangzhou,2023-04-15,50,优,67,30,56,33,6,0.82
guangzhou,2023-04-16,68,良,155,30,60,38,6,0.82
guangzhou,2023-04-17,51,良,56,31,52,24,5,0.74
guangzhou,2023-04-18,42,优,68,23,42,26,5,0.69
guangzhou,2023-04-19,36,优,77,20,33,33,5,0.79
guangzhou,2023-04-20,59,良,156,29,49,42,6,0.91
guangzhou,2023-04-21,29,优,31,15,29,32,5,0.8
guangzhou,2023-04-22,36,优,128,21,36,25,5,0.64
guangzhou,2023-04-23,41,优,202,22,41,22,5,0.6
guangzhou,2023-04-24,34,优,148,18,33,31,5,0.71
guangzhou,2023-04-25,19,优,21,10,19,24,5,0.78
guangzhou,2023-04-26,26,优,29,10,21,25,5,0.68
guangzhou,2023-04-27,43,优,89,24,44,37,6,0.77
guangzhou,2023-04-28,40,优,64,20,39,30,5,0.69
guangzhou,2023-04-29,31,优,33,13,29,27,5,0.69
guangzhou,2023-04-30,43,优,94,17,44,19,6,0.61
guangzhou,2023-05-01,59,良,139,31,67,29,6,0.72
guangzhou,2023-05-02,46,优,88,19,47,22,6,0.61
guangzhou,2023-05-03,36,优,88,16,36,23,5,0.56
guangzhou,2023-05-04,29,优,119,12,28,17,5,0.55
guangzhou,2023-05-05,29,优,111,13,29,19,5,0.5
guangzhou,2023-05-06,30,优,110,13,30,23,5,0.53
guangzhou,2023-05-07,23,优,45,10,22,21,5,0.68
guangzhou,2023-05-08,29,优,72,19,29,21,5,0.66
guangzhou,2023-05-09,44,优,163,30,45,29,6,0.69
guangzhou,2023-05-10,48,优,200,23,48,32,6,0.63
guangzhou,2023-05-11,41,优,116,20,41,34,5,0.62
guangzhou,2023-05-12,21,优,18,12,20,29,4,0.79
guangzhou,2023-05-13,38,优,79,24,38,37,5,0.88
guangzhou,2023-05-14,49,优,113,33,48,39,6,0.86
guangzhou,2023-05-15,66,良,231,33,54,36,6,0.74
guangzhou,2023-05-16,42,优,97,23,39,25,5,0.7
guangzhou,2023-05-17,25,优,25,11,25,23,5,0.62
guangzhou,2023-05-18,50,优,232,29,49,26,5,0.68
guangzhou,2023-05-19,40,优,105,24,40,25,5,0.72
guangzhou,2023-05-20,44,优,96,25,44,18,4,0.61
guangzhou,2023-05-21,35,优,64,18,35,14,4,0.59
guangzhou,2023-05-22,37,优,138,19,38,16,4,0.61
guangzhou,2023-05-23,28,优,28,15,26,19,5,0.75
guangzhou,2023-05-24,30,优,21,17,29,31,4,0.69
guangzhou,2023-05-25,40,优,91,23,39,28,5,0.69
guangzhou,2023-05-26,29,优,43,12,28,19,4,0.53
guangzhou,2023-05-27,36,优,168,18,35,20,4,0.52
guangzhou,2023-05-28,42,优,235,19,37,20,5,0.6
guangzhou,2023-05-29,62,良,313,27,51,26,5,0.64
guangzhou,2023-05-30,60,良,293,36,61,35,6,0.75
guangzhou,2023-05-31,50,优,231,30,50,26,6,0.7
guangzhou,2023-06-01,51,良,0,28,46,26,5,0.76
guangzhou,2023-06-02,66,良,0,32,51,24,6,0.73
guangzhou,2023-06-03,46,优,0,18,32,17,5,0.62
guangzhou,2023-06-04,26,优,0,14,25,17,5,0.6
guangzhou,2023-06-05,28,优,0,13,27,21,5,0.62
guangzhou,2023-06-06,25,优,0,11,24,24,5,0.62
guangzhou,2023-06-07,21,优,0,10,21,24,5,0.66
guangzhou,2023-06-08,19,优,0,9,18,25,5,0.66
guangzhou,2023-06-09,23,优,0,10,19,22,5,0.67
guangzhou,2023-06-10,26,优,0,12,20,19,4,0.66
guangzhou,2023-06-11,30,优,0,14,27,18,5,0.66
guangzhou,2023-06-12,35,优,0,17,31,21,5,0.67
guangzhou,2023-06-13,43,优,0,24,39,22,5,0.76
guangzhou,2023-06-14,32,优,0,20,26,21,5,0.81
guangzhou,2023-06-15,27,优,0,16,25,16,5,0.78
guangzhou,2023-06-16,23,优,0,12,22,24,5,0.74
guangzhou,2023-06-17,16,优,0,8,15,23,5,0.65
guangzhou,2023-06-18,21,优,0,11,21,26,5,0.7
guangzhou,2023-06-19,21,优,0,10,20,22,5,0.68
guangzhou,2023-06-20,30,优,0,14,28,19,5,0.66
guangzhou,2023-06-21,28,优,0,12,26,17,5,0.61
guangzhou,2023-06-22,25,优,0,11,23,12,5,0.6
guangzhou,2023-06-23,21,优,0,9,21,19,5,0.65
guangzhou,2023-06-24,23,优,0,11,23,24,5,0.69
guangzhou,2023-06-25,23,优,0,12,22,20,4,0.67
guangzhou,2023-06-26,29,优,0,14,25,24,5,0.69
guangzhou,2023-06-27,30,优,0,13,26,25,5,0.64
guangzhou,2023-06-28,23,优,0,9,21,23,5,0.62
guangzhou,2023-06-29,40,优,0,15,30,22,5,0.63
guangzhou,2023-06-30,28,优,0,15,27,18,5,0.6
guangzhou,2023-07-01,23,优,0,11,22,19,5,0.62
guangzhou,2023-07-02,18,优,0,10,18,22,5,0.6
guangzhou,2023-07-03,17,优,0,7,15,19,4,0.6
guangzhou,2023-07-04,21,优,0,9,20,25,5,0.64
guangzhou,2023-07-05,28,优,0,12,26,20,5,0.64
guangzhou,2023-07-06,23,优,0,10,21,13,5,0.56
guangzhou,2023-07-07,24,优,0,12,24,13,5,0.53
guangzhou,2023-07-08,27,优,0,12,24,15,5,0.57
guangzhou,2023-07-09,24,优,0,8,21,14,5,0.57
guangzhou,2023-07-10,26,优,0,9,23,15,6,0.58
guangzhou,2023-07-11,26,优,0,9,22,15,5,0.54
guangzhou,2023-07-12,26,优,0,10,23,15,6,0.58
guangzhou,2023-07-13,29,优,0,12,24,17,5,0.57
guangzhou,2023-07-14,46,优,0,16,32,22,6,0.6
guangzhou,2023-07-15,62,良,0,31,54,30,7,0.68
guangzhou,2023-07-16,27,优,0,15,27,16,5,0.64
guangzhou,2023-07-17,15,优,0,6,13,9,5,0.58
guangzhou,2023-07-18,20,优,0,11,19,16,5,0.68
guangzhou,2023-07-19,22,优,0,11,20,21,5,0.67
guangzhou,2023-07-20,23,优,0,9,19,18,5,0.61
guangzhou,2023-07-21,38,优,0,16,32,22,5,0.66
guangzhou,2023-07-22,30,优,0,13,28,22,6,0.6
guangzhou,2023-07-23,29,优,0,11,24,18,6,0.57
guangzhou,2023-07-24,25,优,0,9,21,17,5,0.53
guangzhou,2023-07-25,36,优,0,13,27,20,6,0.57
guangzhou,2023-07-26,49,优,0,27,44,22,6,0.6
guangzhou,2023-07-27,30,优,0,15,28,15,7,0.55
guangzhou,2023-07-28,29,优,0,12,25,16,7,0.56
guangzhou,2023-07-29,33,优,0,17,33,22,5,0.64
guangzhou,2023-07-30,20,优,0,10,19,18,5,0.59
guangzhou,2023-07-31,28,优,0,12,26,20,5,0.56
guangzhou,2023-08-01,26,优,0,11,23,20,6,0.53
guangzhou,2023-08-02,43,优,0,20,33,21,6,0.57
guangzhou,2023-08-03,56,良,0,22,39,25,6,0.61
guangzhou,2023-08-04,27,优,0,10,23,17,6,0.6
guangzhou,2023-08-05,30,优,0,12,27,14,6,0.59
guangzhou,2023-08-06,32,优,0,14,31,13,6,0.6
guangzhou,2023-08-07,33,优,0,15,31,17,5,0.63
guangzhou,2023-08-08,28,优,0,12,27,19,6,0.62
guangzhou,2023-08-09,36,优,0,17,34,21,6,0.68
guangzhou,2023-08-10,35,优,0,18,35,28,5,0.73
guangzhou,2023-08-11,30,优,0,10,21,22,5,0.65
guangzhou,2023-08-12,30,优,0,16,28,22,5,0.68
guangzhou,2023-08-13,29,优,0,14,26,18,5,0.65
guangzhou,2023-08-14,32,优,0,17,32,20,5,0.65
guangzhou,2023-08-15,28,优,0,15,28,23,5,0.65
guangzhou,2023-08-16,40,优,0,22,40,22,5,0.67
guangzhou,2023-08-17,39,优,0,22,40,29,5,0.73
guangzhou,2023-08-18,46,优,0,29,47,36,5,0.85
guangzhou,2023-08-19,56,良,0,27,44,29,5,0.83
guangzhou,2023-08-20,25,优,0,13,25,21,5,0.68
guangzhou,2023-08-21,25,优,0,11,23,25,5,0.61
guangzhou,2023-08-22,28,优,0,13,25,23,5,0.63
guangzhou,2023-08-23,27,优,0,13,27,25,5,0.63
guangzhou,2023-08-24,22,优,0,12,21,26,5,0.68
guangzhou,2023-08-25,27,优,0,14,26,31,5,0.73
guangzhou,2023-08-26,32,优,0,17,32,32,5,0.73
guangzhou,2023-08-27,26,优,0,12,24,19,5,0.62
guangzhou,2023-08-28,24,优,0,11,21,20,5,0.64
guangzhou,2023-08-29,21,优,0,12,20,19,5,0.78
guangzhou,2023-08-30,23,优,0,13,21,13,6,0.76
guangzhou,2023-08-31,22,优,0,10,18,13,6,0.71
guangzhou,2023-09-01,23,优,0,13,23,12,6,0.7
guangzhou,2023-09-02,18,优,0,12,17,11,5,0.64
guangzhou,2023-09-03,22,优,0,13,20,14,5,0.65
guangzhou,2023-09-04,33,优,0,21,32,18,6,0.68
guangzhou,2023-09-05,35,优,0,22,35,19,7,0.68
guangzhou,2023-09-06,28,优,0,16,27,22,6,0.7
guangzhou,2023-09-07,12,优,0,5,9,23,5,0.67
guangzhou,2023-09-08,17,优,0,9,13,18,5,0.66
guangzhou,2023-09-09,22,优,0,12,19,23,5,0.67
guangzhou,2023-09-10,18,优,0,10,16,22,5,0.64
guangzhou,2023-09-11,19,优,0,10,18,24,5,0.63
guangzhou,2023-09-12,24,优,0,11,21,24,6,0.62
guangzhou,2023-09-13,23,优,0,12,22,27,5,0.68
guangzhou,2023-09-14,19,优,0,10,19,26,5,0.76
guangzhou,2023-09-15,14,优,0,6,12,25,5,0.64
guangzhou,2023-09-16,22,优,0,10,18,22,5,0.6
guangzhou,2023-09-17,26,优,0,12,24,23,5,0.59
guangzhou,2023-09-18,32,优,0,14,28,25,5,0.58
guangzhou,2023-09-19,37,优,0,16,33,27,5,0.6
guangzhou,2023-09-20,39,优,0,17,34,25,5,0.59
guangzhou,2023-09-21,55,良,0,23,43,28,6,0.67
guangzhou,2023-09-22,48,优,0,27,47,33,6,0.71
guangzhou,2023-09-23,54,良,0,30,49,34,5,0.75
guangzhou,2023-09-24,32,优,0,14,29,23,5,0.6
guangzhou,2023-09-25,29,优,0,13,26,20,5,0.57
guangzhou,2023-09-26,34,优,0,16,31,27,5,0.58
guangzhou,2023-09-27,42,优,0,22,40,28,5,0.64
guangzhou,2023-09-28,43,优,0,27,43,31,5,0.7
guangzhou,2023-09-29,35,优,0,19,32,22,5,0.63
guangzhou,2023-09-30,33,优,0,20,31,16,5,0.62
guangzhou,2023-10-01,41,优,0,26,41,19,5,0.7
guangzhou,2023-10-02,27,优,0,13,22,16,4,0.7
guangzhou,2023-10-03,44,优,0,27,41,22,5,0.78
guangzhou,2023-10-04,48,优,0,32,48,24,5,0.8
guangzhou,2023-10-05,30,优,0,18,28,13,5,0.71
guangzhou,2023-10-06,33,优,0,16,30,13,5,0.59
guangzhou,2023-10-07,19,优,0,8,15,14,5,0.6
guangzhou,2023-10-08,16,优,0,7,14,14,5,0.62
guangzhou,2023-10-09,13,优,0,7,11,16,5,0.63
guangzhou,2023-10-10,14,优,12,6,12,17,5,0.64
guangzhou,2023-10-11,20,优,28,10,17,18,5,0.62
guangzhou,2023-10-12,33,优,108,20,31,21,5,0.63
guangzhou,2023-10-13,33,优,98,19,31,17,5,0.61
guangzhou,2023-10-14,47,优,168,32,47,22,6,0.69
guangzhou,2023-10-15,50,优,176,35,49,22,6,0.73
guangzhou,2023-10-16,46,优,138,29,45,26,6,0.65
guangzhou,2023-10-17,48,优,121,30,48,30,6,0.64
guangzhou,2023-10-18,42,优,118,28,40,26,5,0.69
guangzhou,2023-10-19,42,优,192,29,39,33,5,0.79
guangzhou,2023-10-20,24,优,69,14,24,25,5,0.73
guangzhou,2023-11-01,53,良,157,29,52,43,5,0.66
guangzhou,2023-11-02,64,良,207,34,62,47,6,0.69
guangzhou,2023-11-03,67,良,231,39,70,53,5,0.74
guangzhou,2023-11-04,63,良,213,34,60,42,5,0.7
guangzhou,2023-11-05,43,优,160,21,42,34,5,0.62
guangzhou,2023-11-06,43,优,198,23,44,33,6,0.66
guangzhou,2023-11-07,38,优,110,17,39,29,7,0.6
guangzhou,2023-11-08,61,良,231,39,72,47,7,0.79
guangzhou,2023-11-09,54,良,183,30,59,37,6,0.74
guangzhou,2023-11-10,54,良,264,30,58,43,5,0.75
guangzhou,2023-11-11,19,优,39,11,19,26,5,0.73
guangzhou,2023-11-12,16,优,26,6,13,15,5,0.66
guangzhou,2023-11-13,18,优,29,8,17,18,5,0.57
guangzhou,2023-11-14,26,优,54,16,26,22,6,0.63
guangzhou,2023-11-15,37,优,88,23,37,31,6,0.69
guangzhou,2023-11-16,31,优,66,15,31,28,6,0.71
guangzhou,2023-11-17,52,良,170,20,57,24,6,0.5
guangzhou,2023-11-18,57,良,171,23,65,33,6,0.48
guangzhou,2023-11-19,60,良,165,29,70,46,6,0.6
guangzhou,2023-11-20,69,良,197,41,88,61,7,0.76
guangzhou,2023-11-21,65,良,154,40,81,60,6,0.77
guangzhou,2023-11-22,66,良,149,40,76,62,6,0.76
guangzhou,2023-11-23,81,良,228,51,92,66,6,0.85
guangzhou,2023-11-24,58,良,193,37,65,47,6,0.68
guangzhou,2023-11-25,70,良,262,49,90,43,6,0.79
guangzhou,2023-11-26,63,良,162,42,75,45,6,0.81
guangzhou,2023-11-27,70,良,175,50,79,46,7,0.86
guangzhou,2023-11-28,57,良,148,38,64,40,7,0.7
guangzhou,2023-11-29,65,良,204,46,79,58,6,0.8
guangzhou,2023-11-30,49,优,191,33,53,32,6,0.79
guangzhou,2023-12-01,49,优,171,32,52,21,6,0.74
guangzhou,2023-12-02,46,优,108,26,47,29,7,0.67
guangzhou,2023-12-03,50,优,107,31,52,34,8,0.73
guangzhou,2023-12-04,46,优,98,29,46,35,7,0.77
guangzhou,2023-12-05,36,优,64,20,37,35,7,0.85
guangzhou,2023-12-06,40,优,68,23,40,38,7,0.86
guangzhou,2023-12-07,41,优,77,21,43,44,7,0.64
guangzhou,2023-12-08,63,良,156,38,76,64,8,0.76
guangzhou,2023-12-09,63,良,179,39,76,64,7,0.79
guangzhou,2023-12-10,47,优,133,23,48,39,6,0.68
guangzhou,2023-12-11,53,良,254,30,58,50,5,0.76
guangzhou,2023-12-12,45,优,140,26,49,36,6,0.82
guangzhou,2023-12-13,43,优,108,25,46,38,6,0.8
guangzhou,2023-12-14,60,良,237,40,70,55,7,0.97
guangzhou,2023-12-15,61,良,278,38,72,60,6,0.91
guangzhou,2023-12-16,23,优,50,8,23,21,5,0.81
guangzhou,2023-12-17,30,优,94,19,30,17,5,0.68
guangzhou,2023-12-18,35,优,90,23,35,27,5,0.75
guangzhou,2023-12-19,13,优,9,6,13,22,5,0.73
guangzhou,2023-12-20,25,优,37,16,25,17,5,0.65
guangzhou,2023-12-21,31,优,58,20,30,15,5,0.63
guangzhou,2023-12-22,55,良,164,36,60,19,6,0.57
guangzhou,2023-12-23,43,优,48,27,43,24,6,0.53
guangzhou,2023-12-24,40,优,43,25,40,27,7,0.52
guangzhou,2023-12-25,43,优,44,22,46,35,6,0.53
guangzhou,2023-12-26,63,良,103,36,77,66,7,0.73
guangzhou,2023-12-27,75,良,134,51,100,74,8,0.93
guangzhou,2023-12-28,74,良,95,50,98,75,8,0.98
guangzhou,2023-12-29,73,良,89,51,96,74,8,0.94
guangzhou,2023-12-30,77,良,116,56,84,71,5,0.93
guangzhou,2023-12-31,73,良,139,53,76,57,6,1.01
shenzhen,2022-01-01,62,良,135,43,73,37,5,0.84
shenzhen,2022-01-02,68,良,164,49,77,40,5,0.92
shenzhen,2022-01-03,48,优,68,28,49,37,5,0.72
shenzhen,2022-01-04,54,良,83,34,57,41,5,0.75
shenzhen,2022-01-05,41,优,71,24,42,36,4,0.65
shenzhen,2022-01-06,57,良,132,38,62,37,5,0.69
shenzhen,2022-01-07,53,良,114,35,55,26,5,0.72
shenzhen,2022-01-08,48,优,93,31,49,29,5,0.68
shenzhen,2022-01-09,51,良,100,32,54,31,5,0.6
shenzhen,2022-01-10,45,优,93,26,47,35,5,0.7
shenzhen,2022-01-11,26,优,34,14,26,21,4,0.74
shenzhen,2022-01-12,46,优,64,29,48,30,5,0.68
shenzhen,2022-01-13,53,良,120,34,56,33,5,0.69
shenzhen,2022-01-14,60,良,90,43,65,22,5,0.68
shenzhen,2022-01-15,52,良,72,35,54,25,5,0.68
shenzhen,2022-01-16,46,优,107,31,46,27,5,0.63
shenzhen,2022-01-17,52,良,143,36,53,29,4,0.7
shenzhen,2022-01-18,38,优,80,24,38,31,4,0.95
shenzhen,2022-01-19,28,优,30,13,25,23,5,0.78
shenzhen,2022-01-20,36,优,57,20,36,28,5,0.66
shenzhen,2022-01-21,45,优,98,24,45,26,5,0.58
shenzhen,2022-01-22,21,优,20,10,17,20,5,0.58
shenzhen,2022-01-23,19,优,14,9,16,27,5,0.55
shenzhen,2022-01-24,30,优,75,20,28,31,5,0.64
shenzhen,2022-01-25,19,优,22,10,18,18,5,0.68
shenzhen,2022-01-26,29,优,66,18,29,23,5,0.75
shenzhen,2022-01-27,36,优,108,24,34,25,5,0.73
shenzhen,2022-01-28,31,优,120,18,26,18,4,0.67
shenzhen,2022-01-29,18,优,28,9,16,13,4,0.9
shenzhen,2022-01-30,16,优,21,3,8,7,4,0.86
shenzhen,2022-01-31,22,优,17,14,20,6,5,0.7
shenzhen,2022-02-01,20,优,15,13,17,5,5,0.7
shenzhen,2022-02-02,13,优,8,9,12,6,5,0.7
shenzhen,2022-02-03,11,优,10,1,4,5,5,0.76
shenzhen,2022-02-04,17,优,20,7,11,4,5,0.71
shenzhen,2022-02-05,20,优,8,13,19,5,5,0.7
shenzhen,2022-02-06,28,优,49,19,27,8,5,0.65
shenzhen,2022-02-07,26,优,79,14,25,9,5,0.54
shenzhen,2022-02-08,12,优,9,3,7,9,5,0.67
shenzhen,2022-02-09,21,优,44,11,21,14,5,0.67
shenzhen,2022-02-10,25,优,48,14,25,16,5,0.68
shenzhen,2022-02-11,22,优,32,7,15,15,5,0.54
shenzhen,2022-02-12,34,优,78,21,34,24,5,0.65
shenzhen,2022-02-13,25,优,47,15,25,20,5,0.8
shenzhen,2022-02-14,18,优,11,7,13,16,4,0.78
shenzhen,2022-02-15,30,优,44,18,30,20,5,0.76
shenzhen,2022-02-16,39,优,81,21,39,12,4,0.58
shenzhen,2022-02-17,32,优,107,17,30,12,4,0.59
shenzhen,2022-02-18,25,优,72,7,16,11,4,0.55
shenzhen,2022-02-19,11,优,10,2,6,14,4,0.63
shenzhen,2022-02-20,13,优,11,1,2,10,4,0.63
shenzhen,2022-02-21,14,优,8,2,4,14,5,0.72
shenzhen,2022-02-22,13,优,8,4,7,16,4,0.7
shenzhen,2022-02-23,15,优,9,4,9,13,4,0.61
shenzhen,2022-02-24,28,优,44,17,28,21,4,0.65
shenzhen,2022-02-25,38,优,51,22,39,36,4,0.69
shenzhen,2022-02-26,58,良,148,33,56,45,4,0.69
shenzhen,2022-02-27,60,良,133,39,60,42,4,0.72
shenzhen,2022-02-28,35,优,32,16,33,22,4,0.54
shenzhen,2022-03-01,43,优,88,22,43,39,4,0.61
shenzhen,2022-03-02,58,良,116,35,64,40,4,0.73
shenzhen,2022-03-03,47,优,64,29,43,15,4,0.75
shenzhen,2022-03-04,39,优,34,25,38,35,5,0.75
shenzhen,2022-03-05,51,良,85,31,54,44,5,0.78
shenzhen,2022-03-06,41,优,67,17,40,12,4,0.61
shenzhen,2022-03-07,38,优,82,14,34,17,5,0.65
shenzhen,2022-03-08,29,优,16,9,22,16,5,0.47
shenzhen,2022-03-09,33,优,21,10,30,22,5,0.48
shenzhen,2022-03-10,36,优,24,12,36,22,4,0.53
shenzhen,2022-03-11,38,优,36,14,38,30,4,0.55
shenzhen,2022-03-12,32,优,28,13,30,21,4,0.54
shenzhen,2022-03-13,33,优,35,14,33,19,4,0.55
shenzhen,2022-03-14,28,优,13,12,26,21,4,0.55
shenzhen,2022-03-15,27,优,16,14,27,28,5,0.54
shenzhen,2022-03-16,25,优,18,13,24,11,5,0.53
shenzhen,2022-03-17,19,优,2,10,19,13,4,0.55
shenzhen,2022-03-18,41,优,146,27,42,28,5,0.65
shenzhen,2022-03-19,45,优,143,27,37,15,5,0.7
shenzhen,2022-03-20,30,优,53,14,23,9,4,0.68
shenzhen,2022-03-21,35,优,150,23,35,13,5,0.7
shenzhen,2022-03-22,27,优,97,18,25,15,5,0.61
shenzhen,2022-03-23,12,优,8,4,8,17,4,0.68
shenzhen,2022-03-24,15,优,7,5,9,16,4,0.68
shenzhen,2022-03-25,24,优,39,8,16,13,4,0.55
shenzhen,2022-03-26,27,优,32,17,26,15,4,0.5
shenzhen,2022-03-27,27,优,38,14,27,17,4,0.78
shenzhen,2022-03-28,17,优,9,9,16,20,4,0.77
shenzhen,2022-03-29,26,优,14,15,26,28,4,0.73
shenzhen,2022-03-30,35,优,89,16,31,26,4,0.7
shenzhen,2022-03-31,30,优,73,13,28,24,4,0.6
shenzhen,2022-04-01,25,优,51,9,21,13,4,0.65
shenzhen,2022-04-02,20,优,11,7,15,15,4,0.53
shenzhen,2022-04-03,31,优,27,13,28,16,4,0.47
shenzhen,2022-04-04,52,良,125,22,54,25,5,0.51
shenzhen,2022-04-05,59,良,179,25,56,27,5,0.56
shenzhen,2022-04-06,52,良,136,24,50,29,5,0.57
shenzhen,2022-04-07,41,优,61,20,43,25,4,0.55
shenzhen,2022-04-08,55,良,89,23,50,29,5,0.53
shenzhen,2022-04-09,37,优,20,13,37,18,5,0.5
shenzhen,2022-04-10,43,优,41,19,43,22,5,0.53
shenzhen,2022-04-11,38,优,33,18,38,27,5,0.57
shenzhen,2022-04-12,25,优,15,11,25,23,4,0.52
shenzhen,2022-04-13,29,优,37,12,29,24,4,0.52
shenzhen,2022-04-14,38,优,132,15,30,19,4,0.67
shenzhen,2022-04-15,33,优,108,14,31,13,4,0.6
shenzhen,2022-04-16,40,优,139,16,40,10,4,0.51
shenzhen,2022-04-17,52,良,165,26,53,15,5,0.61
shenzhen,2022-04-18,43,优,118,24,44,22,4,0.66
shenzhen,2022-04-19,15,优,8,7,15,22,4,0.7
shenzhen,2022-04-20,35,优,42,20,35,29,4,0.75
shenzhen,2022-04-21,46,优,66,28,45,29,5,0.75
shenzhen,2022-04-22,26,优,15,14,26,18,4,0.6
shenzhen,2022-04-23,25,优,14,13,24,19,4,0.54
shenzhen,2022-04-24,19,优,7,9,19,16,4,0.5
shenzhen,2022-04-25,19,优,6,11,19,12,4,0.5
shenzhen,2022-04-26,22,优,12,13,22,14,4,0.5
shenzhen,2022-04-27,21,优,8,13,21,16,5,0.48
shenzhen,2022-04-28,23,优,13,14,23,12,4,0.5
shenzhen,2022-04-29,27,优,41,15,27,20,4,0.53
shenzhen,2022-04-30,28,优,68,13,27,17,4,0.6
shenzhen,2022-05-01,18,优,21,4,11,8,4,0.69
shenzhen,2022-05-02,19,优,8,5,10,9,4,0.66
shenzhen,2022-05-03,32,优,35,18,30,14,5,0.6
shenzhen,2022-05-04,44,优,84,16,37,20,5,0.58
shenzhen,2022-05-05,39,优,43,16,36,16,5,0.56
shenzhen,2022-05-06,36,优,80,16,33,15,5,0.54
shenzhen,2022-05-07,40,优,116,21,40,22,5,0.58
shenzhen,2022-05-08,36,优,96,20,34,21,5,0.58
shenzhen,2022-05-09,41,优,188,25,39,18,5,0.6
shenzhen,2022-05-10,20,优,16,9,19,13,4,0.5
shenzhen,2022-05-11,13,优,2,4,10,16,5,0.51
shenzhen,2022-05-12,10,优,1,4,9,17,4,0.51
shenzhen,2022-05-13,12,优,1,6,11,20,4,0.57
shenzhen,2022-05-14,17,优,13,6,12,15,4,0.7
shenzhen,2022-05-15,20,优,26,2,6,12,4,0.61
shenzhen,2022-05-16,19,优,14,4,10,13,4,0.65
shenzhen,2022-05-17,29,优,33,12,23,16,4,0.58
shenzhen,2022-05-18,37,优,71,13,31,21,5,0.45
shenzhen,2022-05-19,42,优,115,18,40,26,5,0.53
shenzhen,2022-05-20,42,优,121,21,42,21,4,0.51
shenzhen,2022-05-21,38,优,89,22,38,23,5,0.54
shenzhen,2022-05-22,32,优,77,17,30,9,4,0.5
shenzhen,2022-05-23,24,优,49,11,21,12,4,0.5
shenzhen,2022-05-24,20,优,31,7,14,16,4,0.53
shenzhen,2022-05-25,17,优,21,5,12,14,4,0.55
shenzhen,2022-05-26,17,优,12,7,16,15,4,0.5
shenzhen,2022-05-27,21,优,32,10,21,27,4,0.59
